 time_inf_cong , orbital period , planet radius , semi-major axis , orbital inclination , eccentricity , logitude , limb darkening model ,label
0,0.464626894,0.01705033,7.638205798,80.50458663,0.032569621,117.391159,nonlinear,0
0,0.16429575,0.023693489,5.318305858,89.55750464,0.048355906,325.8907495,nonlinear,1
0,0.908223025,0.028641395,7.009195342,89.61710449,0.007227257,187.7704315,nonlinear,1
0,0.332214388,0.014026233,6.628160727,83.4464411,0.005901808,130.7942234,nonlinear,1
0,0.585051846,0.014113351,14.86925643,88.69568584,0.043034298,73.59661856,nonlinear,1
0,0.259843562,0.019571628,11.75331947,87.40384608,0.016172261,37.8818722,nonlinear,1
0,0.109062703,0.025981508,9.928684407,83.21671175,0.015366681,359.4618942,nonlinear,0
0,0.857120481,0.027077356,11.45526195,82.11109318,0.013874387,255.7309993,nonlinear,0
0,0.426347332,0.028390342,7.095522873,87.64565507,0.035318481,96.40778086,nonlinear,1
0,0.505833882,0.026358218,13.6381887,89.36037814,0.023157777,270.4166802,nonlinear,1
0,0.426819329,0.027172788,9.710618433,85.79574595,0.048294835,269.5254309,nonlinear,1
0,0.232190734,0.017439729,11.48463566,87.5194196,0.020862645,308.9387423,nonlinear,1
0,0.906387116,0.018319927,13.63820804,85.84596061,0.02835341,349.7346154,nonlinear,1
0,0.151922176,0.023611828,14.55061545,87.69215508,0.021508415,339.255334,nonlinear,1
0,0.742078745,0.025948974,10.87308077,82.99292106,0.02175698,69.13910041,nonlinear,0
0,0.367031882,0.017752351,8.852813365,81.89194701,0.019667644,98.92990756,nonlinear,0
0,0.552655561,0.023229316,5.29027594,83.71462497,0.004320717,275.9437344,nonlinear,1
0,0.727429444,0.027545889,11.70166047,83.3926733,0.045702653,212.2707077,nonlinear,0
0,0.018850171,0.025915039,9.756722953,85.67181337,0.014852687,332.0897521,nonlinear,1
0,0.461133418,0.016707429,5.005161423,82.29289417,0.001396193,169.7010441,nonlinear,1
0,0.264946526,0.019579322,5.172081433,85.01318301,0.022016051,202.9908874,nonlinear,1
0,0.747281097,0.015953431,8.44121227,80.2212852,0.002656138,334.6455163,nonlinear,0
0,0.645594136,0.021775123,5.677337325,88.95042335,0.014431841,58.12315559,nonlinear,1
0,0.712251179,0.02229371,9.647793062,83.58282667,0.039995521,167.1402632,nonlinear,0
0,0.415651251,0.01253545,6.282267962,87.86663426,0.002568501,351.8223968,nonlinear,1
0,0.242106123,0.017779877,9.35666498,81.56577673,0.048205788,164.5261906,nonlinear,0
0,0.410815146,0.022124498,8.457900885,81.15816609,0.021722766,210.7448097,nonlinear,0
0,0.746766081,0.028046214,12.49415439,85.41316926,0.018267223,331.7147203,nonlinear,1
0,0.713981288,0.013455225,14.55104371,85.51136036,0.033606283,91.98688735,nonlinear,0
0,0.644274144,0.02001423,7.605519413,84.14045641,0.000912378,110.2715902,nonlinear,1
0,0.700534096,0.011572854,10.67918278,88.42953218,0.002588515,81.07913577,nonlinear,1
0,0.205625683,0.010169264,12.16655064,88.61478085,0.022072206,141.4028253,nonlinear,1
0,0.147904265,0.01579514,8.944925905,89.30845746,0.042682638,275.5780186,nonlinear,1
0,0.033970223,0.011101967,12.66511849,87.47238202,0.028353639,263.903057,nonlinear,1
0,0.320732668,0.021130827,11.20975072,86.66674047,0.042013577,308.2480661,nonlinear,1
0,0.52551904,0.023809643,5.695028343,84.07353312,0.000471039,65.76460086,nonlinear,1
0,0.154043334,0.018104981,12.80839852,86.65673559,0.004522781,226.0105859,nonlinear,1
0,0.230772615,0.026989964,8.933948383,80.03156334,0.023125639,275.8390438,nonlinear,0
0,0.947488197,0.013738643,5.399780304,82.5055165,0.020135659,253.8885141,nonlinear,1
0,0.695592662,0.014501587,9.393446844,88.06698276,0.012524697,160.8052317,nonlinear,1
0,0.087034238,0.024287939,13.8838667,81.4206267,0.01878192,345.1726511,nonlinear,0
0,0.32906791,0.01255675,10.64147428,88.220613,0.014358083,250.051252,nonlinear,1
0,0.127334464,0.010008326,8.893106866,88.43204211,0.032267617,266.6738066,nonlinear,1
0,0.76578796,0.022250666,7.395142799,83.66802932,0.040288331,135.004678,nonlinear,1
0,0.761335521,0.011968905,7.149110498,80.70921804,0.047610106,264.6944003,nonlinear,0
0,0.449149436,0.02861414,6.037557975,84.83386392,0.00079228,76.09322069,nonlinear,1
0,0.372792158,0.027150472,8.99074164,88.8387463,0.008231068,171.4022306,nonlinear,1
0,0.846421431,0.023583987,6.710694773,83.88527911,0.048040167,87.08046898,nonlinear,1
0,0.385154421,0.017201039,5.290933186,89.82416457,0.005958998,149.9531358,nonlinear,1
0,0.677852899,0.010164673,11.36020263,88.17524416,0.039262042,269.8476577,nonlinear,1
0,0.918458907,0.013425578,13.75566373,81.67556148,0.023508777,275.4041866,nonlinear,0
0,0.817161153,0.028929268,10.85731884,83.75258611,0.011342326,213.3463989,nonlinear,0
0,0.635333634,0.02853994,10.97375821,82.30878014,0.005260261,129.6420256,nonlinear,0
0,0.617378254,0.022488283,7.845109644,83.36441311,0.010610404,185.8111147,nonlinear,1
0,0.974694711,0.025454955,13.47585724,89.13020449,0.031423141,231.1939281,nonlinear,1
0,0.267085781,0.010698518,12.6534887,82.7494691,0.019533034,152.190697,nonlinear,0
0,0.374796073,0.027656952,13.28366209,82.71022385,0.003423756,176.6410633,nonlinear,0
0,0.594060506,0.014940734,13.5409308,81.31528813,0.011444778,84.63024058,nonlinear,0
0,0.27492084,0.021509744,13.39008966,85.17107392,0.004342557,340.3597924,nonlinear,0
0,0.536480647,0.010428167,10.93568964,88.96302979,0.018581551,340.0204924,nonlinear,1
0,0.1262933,0.029265543,7.463772711,81.76067263,0.027170028,315.2312691,nonlinear,0
0,0.350086003,0.02322091,12.59620756,87.95113108,0.021134939,70.79044448,nonlinear,1
0,0.176839298,0.026211208,10.52370092,85.13771441,0.030275255,226.833143,nonlinear,1
0,0.828686723,0.019361332,9.556127439,81.45205073,0.036596597,206.7904008,nonlinear,0
0,0.550367622,0.010665829,11.53333257,89.31502064,0.009046047,264.2584036,nonlinear,1
0,0.400800763,0.016621523,12.59712552,87.61862864,0.02679109,66.4887647,nonlinear,1
0,0.090207312,0.022537291,6.318675686,81.11567623,0.013721368,203.9215036,nonlinear,1
0,0.913354145,0.018869851,5.99006232,88.04960102,0.027894166,57.432497,nonlinear,1
0,0.658335441,0.014934169,9.366733609,88.92268535,0.042998866,168.9579565,nonlinear,1
0,0.539778737,0.020707124,12.6140807,87.55933125,0.004407268,162.7618365,nonlinear,1
0,0.183895052,0.013833123,8.221162633,80.22463948,0.00409872,36.1568947,nonlinear,0
0,0.99637575,0.025506772,12.54527791,89.36709498,0.036035921,357.8930409,nonlinear,1
0,0.420195138,0.028556692,9.466300309,84.35366664,0.034257091,297.389338,nonlinear,1
0,0.683949073,0.027492986,9.76805269,80.7108306,0.023630347,266.8790186,nonlinear,0
0,0.793275236,0.011680553,9.150636259,81.03689042,0.037550926,234.9110325,nonlinear,0
0,0.619771231,0.010374706,8.492122954,83.14408931,0.010889626,208.8509869,nonlinear,0
0,0.242416219,0.028494273,12.80698716,83.70371428,0.016056176,63.58726452,nonlinear,0
0,0.996461898,0.029987936,6.886726665,81.34086059,0.025156406,342.6317624,nonlinear,0
0,0.310821345,0.019343705,11.72988136,85.89517779,0.01538727,61.09029478,nonlinear,1
0,0.204131173,0.027544266,12.716055,83.71079083,0.013314753,105.1677005,nonlinear,0
0,0.914904938,0.020684404,14.79290491,86.37436724,0.031169062,168.2294759,nonlinear,1
0,0.139082827,0.013113792,6.086749447,85.75155394,0.032088021,336.3920286,nonlinear,1
0,0.03975521,0.013631031,8.962239603,89.76764727,0.010877647,140.5536282,nonlinear,1
0,0.113640647,0.012759139,6.597195601,84.34972773,0.040042989,45.61201356,nonlinear,1
0,0.883179254,0.015000723,7.402023487,82.16425309,0.033857656,146.0137817,nonlinear,1
0,0.014106105,0.01870739,10.07982207,82.55500999,0.041105143,195.6112326,nonlinear,0
0,0.076746639,0.011637047,7.371085586,81.76591439,0.034825483,312.2854797,nonlinear,0
0,0.710086244,0.011861672,12.42707931,80.16898585,0.002641758,50.14637998,nonlinear,0
0,0.473641166,0.010873678,13.74603119,85.22114681,0.003521874,143.9757743,nonlinear,0
0,0.42526176,0.02117526,11.29691633,87.18449042,0.022288207,131.3878766,nonlinear,1
0,0.87914628,0.019636711,12.75942174,88.78816334,0.026438977,108.7075798,nonlinear,1
0,0.229942297,0.014390046,13.83404806,81.37061685,0.047663173,115.2827479,nonlinear,0
0,0.751424977,0.0244011,10.01124097,88.55750029,0.026320281,42.32734881,nonlinear,1
0,0.988715181,0.018127957,6.700248497,80.1914239,0.011157183,228.0997838,nonlinear,0
0,0.953439345,0.019651411,7.685163148,84.11953274,0.0380036,277.7919365,nonlinear,1
0,0.960202319,0.012001648,9.839769108,84.25164271,0.006921889,317.7254636,nonlinear,1
0,0.313349259,0.016656147,12.22547961,84.67496422,0.041728404,289.3314131,nonlinear,0
0,0.203549562,0.012130661,13.20776321,88.62948454,0.013601682,303.1907427,nonlinear,1
0,0.90375857,0.021851824,6.201294654,89.25072417,0.027306561,278.1662604,nonlinear,1
0,0.461398916,0.028601129,13.56715755,81.58850228,0.011779144,357.9166576,nonlinear,0
0,0.706756255,0.012426405,14.23656216,87.49133308,0.00699436,233.6433681,nonlinear,1
0,0.237972911,0.014195235,13.74250472,85.13260925,0.003839983,336.066882,nonlinear,0
0,0.36533434,0.028592271,5.432992304,82.77021735,0.033132324,43.01542487,nonlinear,1
0,0.966457424,0.019334684,13.76147438,83.3969335,0.010511598,208.8555535,nonlinear,0
0,0.673298305,0.018288571,10.03707248,84.30709217,0.002335702,297.6787551,nonlinear,1
0,0.69585381,0.019368048,7.063885414,82.44289855,0.008751235,342.5677686,nonlinear,1
0,0.258471233,0.010578413,5.692860163,84.76382297,0.047706817,32.11369491,nonlinear,1
0,0.057172044,0.024691977,14.28674947,87.7038854,0.018629952,194.0246607,nonlinear,1
0,0.767562779,0.022520539,11.3103571,85.72048641,0.034837384,326.3817699,nonlinear,1
0,0.515234822,0.028721852,5.419751015,89.85956122,0.015209711,55.85766086,nonlinear,1
0,0.567775234,0.022581667,9.557443939,81.8371755,0.010844128,153.2797451,nonlinear,0
0,0.541444501,0.028847763,8.331366477,80.36004945,0.011624897,212.8781539,nonlinear,0
0,0.862786249,0.019986065,10.70668868,84.16706694,0.007535128,246.1940872,nonlinear,0
0,0.694130626,0.010613763,8.126345756,83.25181926,0.024172814,98.91854769,nonlinear,1
0,0.706187546,0.017855157,13.96008857,83.2006673,0.042419636,211.4984472,nonlinear,0
0,0.075462518,0.029619325,11.6624482,87.92974451,0.008635348,175.088044,nonlinear,1
0,0.153155505,0.018805561,9.518255308,80.53236543,0.003856925,223.392382,nonlinear,0
0,0.026004285,0.019100921,13.10954237,88.10659446,0.04962501,155.0128722,nonlinear,1
0,0.17113646,0.019841639,12.87977131,87.43198003,0.004573175,355.5865614,nonlinear,1
0,0.725732077,0.011221304,10.34914803,89.59417338,0.026547123,165.373219,nonlinear,1
0,0.858499334,0.010865847,11.25260809,82.91569823,0.042921682,51.13366841,nonlinear,0
0,0.982399293,0.013652237,14.25705659,84.20350456,0.025783062,36.14820085,nonlinear,0
0,0.963884072,0.024475908,12.25883454,84.47913076,0.049344858,125.5873069,nonlinear,0
0,0.781740047,0.02690343,12.51748551,80.09761493,0.039277286,292.4583981,nonlinear,0
0,0.107954346,0.017304016,6.619265842,88.53730949,0.012492154,97.35252628,nonlinear,1
0,0.089750351,0.016608274,10.87876433,81.7259691,0.009986764,159.0349389,nonlinear,0
0,0.769665513,0.02369592,13.53067263,83.83487398,0.048876988,52.43184854,nonlinear,0
0,0.518835343,0.010186079,8.627384582,86.03080903,0.016115403,60.35752197,nonlinear,1
0,0.030095318,0.02227819,8.285183901,83.79810707,0.042304057,318.4561103,nonlinear,1
0,0.985587372,0.029061408,11.21449154,89.55928878,0.045632451,160.7705024,nonlinear,1
0,0.35979552,0.014449836,14.04502664,86.82679132,0.017918103,91.45992492,nonlinear,1
0,0.879271232,0.024539535,13.76186599,82.6039355,0.014645886,358.0199784,nonlinear,0
0,0.901135525,0.024013801,10.13750668,86.82073394,0.045747941,130.8534481,nonlinear,1
0,0.875058713,0.012636443,10.88762046,89.86072324,0.049418533,93.94575893,nonlinear,1
0,0.856593597,0.018967539,9.473442667,88.89388797,0.022024947,106.6060782,nonlinear,1
0,0.827682004,0.016303369,7.199400771,89.52019149,0.033777367,161.0063849,nonlinear,1
0,0.520849566,0.015501498,5.489931346,81.14384607,0.017297344,285.5147332,nonlinear,1
0,0.594493895,0.019213135,13.7559552,83.82623555,0.046772931,75.97225147,nonlinear,0
0,0.091669153,0.019901675,9.609997432,84.90520372,0.013484871,278.1481044,nonlinear,1
0,0.225681172,0.028437841,5.11672223,86.45166223,0.049618332,223.8696422,nonlinear,1
0,0.697818872,0.018521409,7.001915907,89.82070362,0.049657657,187.8951029,nonlinear,1
0,0.434522891,0.02170487,7.277684286,89.5915558,0.001282389,252.1841619,nonlinear,1
0,0.722180841,0.024314478,10.39292846,88.22538113,0.038747229,300.4494555,nonlinear,1
0,0.097254538,0.014614601,13.73170358,86.66554749,0.040975043,125.3437959,nonlinear,1
0,0.853723164,0.016951512,10.59186681,87.23712709,0.009737827,323.2625312,nonlinear,1
0,0.778313396,0.025384246,10.30545087,86.74509012,0.024864913,291.3317759,nonlinear,1
0,0.269685364,0.010320832,10.44015348,89.68417378,0.016794256,93.50694834,nonlinear,1
0,0.311323819,0.020614913,9.515811948,89.49329058,0.01832478,145.1094569,nonlinear,1
0,0.258094109,0.016590844,12.81792236,89.05046429,0.029210562,92.21405773,nonlinear,1
0,0.53433468,0.029122534,6.862116147,82.62159704,0.025657103,351.463451,nonlinear,1
0,0.210749591,0.028133129,6.310729156,89.19193198,0.040822559,285.4685672,nonlinear,1
0,0.392585908,0.029287088,7.062263075,88.59846139,0.022787396,278.389611,nonlinear,1
0,0.826503438,0.015876709,10.87402106,88.84486145,0.01467301,313.7636812,nonlinear,1
0,0.033506022,0.02008096,6.685620848,81.26135184,0.01191679,227.7636043,nonlinear,0
0,0.826521792,0.021201316,14.98835245,80.64953481,0.002569859,109.2528621,nonlinear,0
0,0.618882392,0.025903489,8.022458382,83.68376386,0.031266142,332.2481233,nonlinear,1
0,0.507851432,0.016858014,8.055750474,88.87750718,0.029751674,281.2577875,nonlinear,1
0,0.049372053,0.018483274,13.299948,81.71405222,0.018974568,251.6649287,nonlinear,0
0,0.401141795,0.012603035,14.7443488,83.69931933,0.011465597,293.2226964,nonlinear,0
0,0.555147131,0.02565215,12.73514003,84.95300519,0.038454678,294.0729183,nonlinear,0
0,0.605938048,0.020432678,13.77493824,81.06126427,0.038215403,179.7471801,nonlinear,0
0,0.852213769,0.022083887,9.837352089,86.57428677,0.025945381,149.3237938,nonlinear,1
0,0.705843546,0.02122604,9.853689382,88.32201915,0.014104251,337.933714,nonlinear,1
0,0.33852135,0.029740077,7.41013416,81.44628038,0.007325575,237.5205103,nonlinear,0
0,0.819700656,0.025727743,9.042672656,89.8352923,0.013944326,42.25859451,nonlinear,1
0,0.255716132,0.021199777,14.95845353,81.39036325,0.039328416,340.8363111,nonlinear,0
0,0.9923955,0.015784029,9.66581751,80.6802678,0.026718232,293.5012127,nonlinear,0
0,0.844956001,0.016560943,10.22565208,86.67341753,0.042585182,209.6298853,nonlinear,1
0,0.643360479,0.025369269,6.107102376,80.44559248,0.008030947,316.2384097,nonlinear,1
0,0.645872021,0.017418443,14.73996633,82.79500828,0.045531747,140.8851456,nonlinear,0
0,0.30732494,0.010145419,11.34435988,81.81909857,0.020101983,129.0139435,nonlinear,0
0,0.954564761,0.026441445,10.94444525,88.20205793,0.020343638,98.98597352,nonlinear,1
0,0.419092631,0.011462712,14.14589064,89.69695038,0.024167678,91.30602298,nonlinear,1
0,0.648108917,0.013815233,14.08278875,81.89509785,0.004050186,175.7204721,nonlinear,0
0,0.136002039,0.029652984,6.517806079,85.73162082,0.022575922,229.3792143,nonlinear,1
0,0.18146154,0.010285363,11.54494168,83.85167211,0.04477483,169.8560924,nonlinear,0
0,0.041122254,0.027624324,7.194541455,88.95920481,0.026156894,163.2034255,nonlinear,1
0,0.261797094,0.016040534,14.62479466,89.87617921,0.00778315,81.92276456,nonlinear,1
0,0.16227603,0.025254146,8.127790519,85.53665117,0.035604212,323.1879494,nonlinear,1
0,0.676666774,0.013742181,11.40227221,84.5420994,0.033950855,198.8692589,nonlinear,0
0,0.86737412,0.012851348,8.458724044,80.54976428,0.04473708,296.3064771,nonlinear,0
0,0.258823657,0.026673026,8.025308419,81.35913243,0.023910594,96.01722625,nonlinear,0
0,0.060989823,0.029433271,8.900397367,88.18286556,0.011072182,337.158365,nonlinear,1
0,0.388772127,0.010485187,6.440334462,86.9751583,0.029656041,37.55986485,nonlinear,1
0,0.74879899,0.012905145,7.949875011,80.5484352,0.000120887,176.2156408,nonlinear,0
0,0.093788385,0.011520944,9.896440736,82.79289231,0.022123332,153.8060993,nonlinear,0
0,0.684204965,0.028339218,6.150765265,89.54439877,0.047709614,338.0927281,nonlinear,1
0,0.37067277,0.027943308,12.93216942,83.84528088,0.020996688,311.4169977,nonlinear,0
0,0.88595423,0.028470744,7.403979279,81.9365276,0.001080945,278.1527702,nonlinear,0
0,0.015071953,0.016457259,11.2350243,81.73262057,0.01905984,188.4984945,nonlinear,0
0,0.914350652,0.022746623,5.7746979,82.86913836,0.039917362,233.478782,nonlinear,1
0,0.909088252,0.01425224,5.646892866,85.19410029,0.014681759,177.6970677,nonlinear,1
0,0.559651925,0.010673291,8.641411567,87.83206583,0.028125866,165.8650448,nonlinear,1
0,0.644249137,0.019197451,14.92962012,88.2248435,0.02569575,105.4999594,nonlinear,1
0,0.426423432,0.011960124,9.142092116,85.97416244,0.020057335,50.66398665,nonlinear,1
0,0.288402112,0.019887942,10.99007041,82.35063398,0.021400475,260.7374127,nonlinear,0
0,0.919268054,0.021260809,10.87538148,81.40283474,0.026698085,89.18345862,nonlinear,0
0,0.835418689,0.01307358,9.732084174,89.24333891,0.004624539,303.9095983,nonlinear,1
0,0.99675429,0.026800605,9.316283105,89.2812651,0.014226368,170.0115407,nonlinear,1
0,0.617829284,0.026233614,5.201372745,87.33312378,0.004397418,99.15246702,nonlinear,1
0,0.392959352,0.01101298,10.56268543,87.96631924,0.047675894,299.7424382,nonlinear,1
0,0.418219429,0.014990115,5.507364791,80.44696422,0.010926983,239.7787069,nonlinear,1
0,0.588755891,0.029050158,14.69176044,89.12905795,0.013342983,140.0693496,nonlinear,1
0,0.209489104,0.02909929,11.92903475,82.86734394,0.032988887,39.34702017,nonlinear,0
0,0.534790469,0.019545905,5.702230097,84.6899901,0.014874077,231.6021595,nonlinear,1
0,0.063110348,0.028191747,8.518615344,82.90589044,0.019279886,119.6052926,nonlinear,0
0,0.473301687,0.021081873,7.665270722,87.80673484,0.040242961,247.7472447,nonlinear,1
0,0.183214845,0.027383368,14.89080717,85.65821146,0.020962463,239.1642028,nonlinear,0
0,0.867523598,0.019764145,6.74978071,83.83347907,0.0122614,312.3213128,nonlinear,1
0,0.19714204,0.027428502,10.19564233,81.2962484,0.048473948,357.4880965,nonlinear,0
0,0.274733135,0.024286251,13.07234152,84.56426609,0.008429461,309.5476387,nonlinear,0
0,0.512965666,0.02718446,10.04994482,86.80708417,0.032989719,326.2698,nonlinear,1
0,0.322407802,0.025927592,7.212497888,88.83469929,0.013797844,318.7938207,nonlinear,1
0,0.808684822,0.019557843,14.7348065,85.93700302,0.008296487,310.1014669,nonlinear,0
0,0.908072568,0.018349394,6.125700934,81.96132704,0.026715653,331.6944352,nonlinear,1
0,0.454584872,0.026139603,12.69713682,85.16278364,0.049736332,72.23268701,nonlinear,1
0,0.224451226,0.01574482,10.46084524,89.99725284,0.026794741,86.21410831,nonlinear,1
0,0.58810715,0.014909051,14.95479228,83.55095067,0.036530376,66.97040455,nonlinear,0
0,0.867454596,0.015759477,13.52903745,82.89362439,0.005825903,133.7574987,nonlinear,0
0,0.240766024,0.01376944,13.56396114,80.66564744,0.013337483,88.45097734,nonlinear,0
0,0.083953093,0.019647313,11.82735896,87.97651317,0.038034946,54.47831666,nonlinear,1
0,0.186907809,0.02653165,7.714088309,82.00805627,0.008981313,181.3693718,nonlinear,0
0,0.636359097,0.015996695,7.307417485,80.09169886,0.047889991,231.6574973,nonlinear,0
0,0.323978263,0.026700812,7.717154568,87.52944318,0.022679309,67.15002791,nonlinear,1
0,0.064992208,0.016588199,6.50872208,85.0050952,0.003480083,130.6294209,nonlinear,1
0,0.436368529,0.025192514,11.10197008,88.93844207,0.020825568,31.43918241,nonlinear,1
0,0.160846624,0.022724707,8.136847622,82.1364597,0.034449733,171.9336633,nonlinear,0
0,0.379610681,0.026073579,5.73799599,81.43381277,0.0364909,298.1220807,nonlinear,1
0,0.57918437,0.01196979,13.19486121,88.57376251,0.027103267,164.3833405,nonlinear,1
0,0.574845476,0.025312745,13.66138733,89.01423038,0.017622469,106.8811579,nonlinear,1
0,0.33756694,0.017758406,5.669421702,80.89779764,0.047062231,107.1373224,nonlinear,1
0,0.880923933,0.025946739,8.428203751,81.49164714,0.031214574,221.2296451,nonlinear,0
0,0.775870841,0.027094359,6.331823649,82.82790659,0.007308207,349.2796008,nonlinear,1
0,0.413329835,0.0165438,9.690206549,81.20179737,0.048580398,330.1291799,nonlinear,0
0,0.092487663,0.010802712,13.84707149,81.56999937,0.005046167,314.0191844,nonlinear,0
0,0.646645914,0.019891851,5.508620373,80.18632826,0.021033135,145.6674829,nonlinear,1
0,0.523685102,0.021700244,12.42896456,89.43340572,0.00212334,244.7350525,nonlinear,1
0,0.7631555,0.018869689,12.34864964,85.35386484,0.0252336,277.7287856,nonlinear,0
0,0.495031826,0.017358474,9.879472006,89.016044,0.01379045,177.7330872,nonlinear,1
0,0.651168811,0.01490551,9.592753203,83.8251573,0.02930759,352.3721453,nonlinear,0
0,0.647498307,0.028338777,13.84944481,83.10067242,0.007132876,204.9258325,nonlinear,0
0,0.056389208,0.022781096,11.18030232,86.86908711,0.020539659,320.2838905,nonlinear,1
0,0.961786147,0.01656584,5.653033898,86.20182438,0.021787753,263.3194437,nonlinear,1
0,0.109762674,0.013998853,8.035265986,84.07686716,0.028015473,359.2626467,nonlinear,1
0,0.174941953,0.016230447,9.814400131,85.10380993,0.005655273,202.7757166,nonlinear,1
0,0.805730398,0.021855285,7.839900767,86.8489813,0.041764948,45.15042219,nonlinear,1
0,0.387909275,0.02127493,5.202549885,87.24209544,0.041275967,128.9261138,nonlinear,1
0,0.970183072,0.015189535,14.99523159,85.3140493,0.02131664,240.0443563,nonlinear,0
0,0.723602407,0.027692345,5.363775846,81.31382787,0.039893123,324.9304625,nonlinear,1
0,0.341731589,0.013388599,12.54139375,89.22743653,0.025461394,112.8988068,nonlinear,1
0,0.527818535,0.027392997,10.09724886,82.6517783,0.044604277,196.8837959,nonlinear,0
0,0.333522939,0.02002583,10.43456586,87.51008979,0.006677312,227.6664068,nonlinear,1
0,0.738316796,0.011682165,10.81724322,84.72292224,0.010059013,175.296092,nonlinear,1
0,0.064266337,0.023224802,9.276785933,84.1367105,0.001644407,248.3249079,nonlinear,1
0,0.590260903,0.023730277,9.320450236,85.65087022,0.020549148,273.1308903,nonlinear,1
0,0.196876387,0.014158488,10.84942415,89.72587254,0.010856005,150.2017387,nonlinear,1
0,0.796446094,0.010263799,6.611863586,84.48454409,0.03503172,296.269699,nonlinear,1
0,0.912548152,0.012945637,11.04710827,85.21868669,0.006642326,331.0599882,nonlinear,1
0,0.899146921,0.010276052,11.28541003,87.01540924,0.041289989,183.4527776,nonlinear,1
0,0.907848775,0.022465467,10.17718558,89.88888037,0.035120034,162.4330461,nonlinear,1
0,0.80436388,0.014635983,6.732300359,86.62277614,0.014054347,74.93815669,nonlinear,1
0,0.525681696,0.010001706,12.57735532,89.23692141,0.011266774,340.4455369,nonlinear,1
0,0.281817377,0.014507347,9.203929942,83.9746668,0.025586967,91.28234549,nonlinear,1
0,0.980206378,0.011004701,11.38755278,80.21289109,0.012426985,98.80758987,nonlinear,0
0,0.114408203,0.026434743,6.289026737,88.84289522,0.015236185,267.818853,nonlinear,1
0,0.380737639,0.017122971,10.78248913,80.17711137,0.018553296,294.4834819,nonlinear,0
0,0.159122223,0.013701673,5.397974068,82.27097331,0.022775534,144.0081104,nonlinear,1
0,0.349238797,0.016222896,6.356785564,84.47252561,0.030874449,63.22930683,nonlinear,1
0,0.737416049,0.023634239,9.624739163,83.7221271,0.009105338,109.8501066,nonlinear,0
0,0.267820899,0.01581196,13.93916814,80.04094,0.049558519,351.4737531,nonlinear,0
0,0.832083933,0.014184502,10.99309301,89.4394185,0.029352408,167.6369431,nonlinear,1
0,0.155527078,0.028661321,8.966747245,87.55586074,0.041315665,282.0292943,nonlinear,1
0,0.919891011,0.023942571,5.43726064,86.14958942,0.013308972,72.45976635,nonlinear,1
0,0.340205826,0.019141749,6.22066895,82.62639912,0.02224357,299.3913672,nonlinear,1
0,0.646344522,0.016236529,9.29165501,85.72130555,0.040844274,342.5339095,nonlinear,1
0,0.524832266,0.029215212,9.805602187,81.81514047,0.040141854,167.0769579,nonlinear,0
0,0.285766502,0.017400127,8.697858053,89.48262845,0.018676549,350.7345848,nonlinear,1
0,0.416501975,0.017273146,8.822285165,86.98261168,0.031041853,253.5759152,nonlinear,1
0,0.229580127,0.020938717,12.42214387,88.54713082,0.037231843,279.4058182,nonlinear,1
0,0.63769334,0.018393392,7.636238953,81.26085598,0.044239166,313.9189517,nonlinear,0
0,0.665157359,0.01277702,6.56999865,84.47124353,0.00885918,359.7265037,nonlinear,1
0,0.279915311,0.014797402,10.97849106,80.88861526,0.027318672,255.0395185,nonlinear,0
0,0.856399854,0.01080029,5.29457228,84.18109031,0.026119204,210.2451517,nonlinear,1
0,0.800287197,0.027566473,5.573355285,83.83511096,0.022332286,277.646889,nonlinear,1
0,0.029464844,0.012737577,7.659163033,88.59336914,0.044051485,291.5946029,nonlinear,1
0,0.933066675,0.021852276,7.022901457,87.05212112,0.043162117,257.1575907,nonlinear,1
0,0.460112204,0.022829819,8.720174773,83.47117463,0.00623111,183.8081287,nonlinear,1
0,0.551804484,0.011888351,5.242426689,89.15572099,0.029619825,253.7241982,nonlinear,1
0,0.347533111,0.022208438,11.44609302,87.32561489,0.00606826,170.9732526,nonlinear,1
0,0.736628858,0.028429463,9.837181223,87.70597523,0.03008278,326.9012738,nonlinear,1
0,0.925640743,0.022533909,5.976247406,84.88020007,0.006700809,352.940837,nonlinear,1
0,0.888931472,0.010983388,6.19560369,87.08237515,0.040151541,63.84145156,nonlinear,1
0,0.044449909,0.020989099,6.90756029,81.57052055,0.025171566,114.3893893,nonlinear,1
0,0.360060316,0.010055861,13.29544606,88.34542708,0.022751371,330.3703898,nonlinear,1
0,0.357192627,0.02832334,6.437210425,84.89923774,0.019237225,67.53394918,nonlinear,1
0,0.694017444,0.01629522,10.39083858,83.71399198,0.006093396,238.990946,nonlinear,0
0,0.227914923,0.01682997,5.688379369,86.19965873,0.025948184,227.4910988,nonlinear,1
0,0.434261098,0.021395825,10.70602964,80.71144582,0.006069413,224.2104004,nonlinear,0
0,0.113209435,0.022110294,13.52727281,89.62456971,0.021446612,62.93058984,nonlinear,1
0,0.331314747,0.018885785,13.86155288,82.7707311,0.042672422,178.0378607,nonlinear,0
0,0.447111901,0.02610923,12.9948744,87.04734689,0.039596668,144.2977487,nonlinear,1
0,0.278559013,0.014562848,6.830963168,87.04417963,0.037873126,352.9363713,nonlinear,1
0,0.840408509,0.024422737,13.43924938,80.97666391,0.01733864,219.5059583,nonlinear,0
